date,open_price,daily_high,daily_low,close_price,trade_volume_millions
2013/10/10,2.145,0.000,2.076,2.130,51.102
2013/10/11,0.000,0.000,2.076,2.130,0.000
2013/10/14,2.145,2.155,2.076,0.000,0.000
2013/10/15,2.145,0.000,2.076,0.000,0.000
2013/10/16,2.145,2.155,0.000,2.130,0.000
2013/10/18,0.000,0.000,0.000,2.130,119.396
2013/10/21,2.145,0.000,2.076,2.130,0.000
2013/10/22,0.000,2.155,0.000,2.130,78.710
2013/10/24,0.000,2.155,2.076,2.130,0.000
2013/10/25,2.145,2.155,2.076,2.130,55.528
2013/10/28,0.000,0.000,2.076,0.000,0.000
2013/10/30,2.145,0.000,2.076,2.130,55.528
2013/10/31,2.145,2.155,0.000,2.130,55.528
2013/11/04,0.000,2.155,0.000,2.130,0.000
2013/11/05,0.000,0.000,2.076,2.130,0.000
2013/11/07,2.145,0.000,2.076,0.000,0.000
2013/11/08,2.145,0.000,2.076,2.130,0.000
2013/11/11,0.000,0.000,2.076,0.000,0.000
2013/11/14,2.145,2.155,2.076,0.000,55.528
2013/11/15,2.145,0.000,0.000,0.000,0.000
2013/11/22,0.000,0.000,0.000,2.130,0.000
2013/11/25,2.145,0.000,2.076,0.000,59.446
2013/11/26,2.145,2.155,0.000,2.130,55.528
2013/11/29,2.145,2.155,2.076,2.130,48.120
2013/12/02,0.000,2.155,0.000,2.130,94.280
2013/12/04,2.145,0.000,2.076,2.130,47.106
2013/12/06,2.145,0.000,0.000,0.000,39.694
2013/12/09,2.145,0.000,2.076,2.130,55.528
2013/12/10,0.000,0.000,2.076,0.000,0.000
2013/12/11,2.145,2.155,0.000,0.000,55.528
2013/12/12,2.145,0.000,0.000,0.000,0.000
2013/12/13,0.000,2.155,0.000,0.000,0.000
2013/12/16,0.000,2.155,2.076,0.000,45.034
2013/12/17,2.145,2.155,0.000,2.130,0.000
2013/12/23,2.145,2.155,2.076,2.130,0.000
2013/12/24,0.000,2.155,0.000,2.130,0.000
2013/12/30,0.000,0.000,0.000,2.130,0.000
2013/12/31,0.000,2.155,2.076,2.130,39.930
2014/01/02,0.000,0.000,2.076,0.000,0.000
2014/01/03,2.145,0.000,2.076,0.000,44.204
2014/01/06,0.000,2.155,2.076,0.000,63.412
2014/01/08,0.000,2.155,2.076,0.000,0.000
2014/01/09,0.000,0.000,0.000,0.000,42.060
2014/01/13,0.000,0.000,2.076,2.130,0.000
2014/01/15,2.145,0.000,2.076,2.130,53.566
2014/01/17,0.000,2.155,2.076,0.000,0.000
2014/01/21,2.145,0.000,0.000,2.130,62.442
2014/01/23,2.145,2.155,0.000,2.130,60.508
2014/01/24,0.000,2.155,2.076,0.000,89.168
2014/01/28,0.000,0.000,2.076,0.000,57.890
2014/01/29,0.000,0.000,2.076,2.130,67.646
2014/01/30,0.000,0.000,2.076,0.000,209.478
2014/02/03,2.145,2.155,0.000,0.000,0.000
2014/02/04,0.000,0.000,2.076,2.130,0.000
2014/02/05,0.000,0.000,2.076,2.130,0.000
2014/02/07,0.000,2.155,0.000,0.000,86.610
2014/02/10,2.145,2.155,0.000,2.130,68.994
2014/02/11,2.145,2.155,2.076,2.130,0.000
2014/02/13,0.000,0.000,2.076,2.130,83.500
2014/02/18,0.000,0.000,2.076,0.000,99.960
2014/02/19,2.145,0.000,0.000,0.000,83.362
2014/02/20,2.145,0.000,2.076,2.130,55.528
2014/02/24,0.000,2.155,2.076,0.000,72.894
2014/02/27,2.145,2.155,2.076,2.130,0.000
2014/02/28,0.000,2.155,2.076,0.000,0.000
2014/03/04,2.145,0.000,2.076,0.000,54.088
2014/03/05,2.145,0.000,2.076,2.130,76.966
2014/03/07,0.000,2.155,2.076,2.130,0.000
2014/03/10,0.000,2.155,0.000,0.000,0.000
2014/03/12,0.000,2.155,0.000,2.130,55.528
2014/03/13,2.145,2.155,2.076,2.130,0.000
2014/03/17,0.000,0.000,2.076,2.130,55.528
2014/03/18,0.000,0.000,0.000,2.130,0.000
2014/03/19,2.145,2.155,2.076,2.130,52.934
2014/03/20,0.000,2.155,2.076,0.000,51.170
2014/03/21,2.145,2.155,0.000,2.130,108.282
2014/03/24,0.000,0.000,0.000,2.130,97.470
2014/03/25,0.000,0.000,0.000,2.130,88.914
2014/03/27,2.145,0.000,2.076,2.130,0.000
2014/03/28,0.000,2.155,0.000,2.130,0.000
2014/03/31,2.145,0.000,2.076,0.000,55.528
2014/04/01,2.145,0.000,2.076,2.130,72.002
2014/04/02,2.145,2.155,2.076,0.000,55.528
2014/04/07,0.000,2.155,0.000,0.000,55.528
2014/04/09,2.145,0.000,2.076,0.000,0.000
2014/04/11,2.145,2.155,2.076,2.130,0.000
2014/04/14,2.145,2.155,2.076,2.130,0.000
2014/04/15,0.000,0.000,2.076,0.000,107.972
2014/04/16,2.145,0.000,0.000,2.130,85.698
2014/04/17,2.145,0.000,0.000,0.000,85.984
2014/04/21,0.000,0.000,0.000,2.130,59.988
2014/04/24,0.000,0.000,2.076,2.130,0.000
2014/04/25,2.145,0.000,0.000,2.130,0.000
2014/05/01,2.145,0.000,2.076,0.000,0.000
2014/05/02,2.145,0.000,0.000,2.130,79.902
2014/05/05,0.000,0.000,0.000,0.000,0.000
2014/05/06,2.145,2.155,0.000,2.130,0.000
2014/05/07,2.145,2.155,2.076,0.000,0.000
2014/05/08,0.000,0.000,0.000,0.000,76.964
2014/05/09,2.145,2.155,2.076,2.130,81.260
2014/05/13,2.145,0.000,2.076,0.000,0.000
2014/05/15,2.145,2.155,2.076,2.130,55.528
2014/05/16,2.145,0.000,0.000,0.000,0.000
2014/05/22,2.145,2.155,0.000,2.130,55.528
2014/05/29,2.145,2.155,0.000,2.130,0.000
2014/06/02,2.145,2.155,2.076,2.130,44.068
2014/06/04,2.145,2.155,2.076,0.000,42.142
2014/06/06,2.145,0.000,2.076,2.130,104.880
2014/06/10,2.145,2.155,2.076,0.000,73.268
2014/06/13,0.000,0.000,0.000,2.130,55.296
2014/06/20,2.145,2.155,2.076,2.130,0.000
2014/06/23,2.145,2.155,2.076,0.000,52.096
2014/06/24,0.000,2.155,2.076,0.000,52.532
2014/06/25,0.000,2.155,0.000,2.130,0.000
2014/06/26,2.145,2.155,2.076,2.130,53.990
2014/06/27,0.000,0.000,0.000,2.130,0.000
2014/07/01,2.145,2.155,2.076,0.000,0.000
2014/07/09,0.000,0.000,2.076,0.000,0.000
2014/07/10,0.000,2.155,0.000,0.000,53.300
2014/07/11,0.000,0.000,2.076,2.130,166.016
2014/07/14,0.000,0.000,2.076,2.130,55.528
2014/07/16,0.000,2.155,2.076,2.130,0.000
2014/07/22,0.000,2.155,2.076,2.130,57.778
2014/07/25,0.000,2.155,0.000,2.130,55.528
2014/07/28,0.000,2.155,2.076,0.000,0.000
2014/07/29,2.145,2.155,0.000,2.130,0.000
2014/08/01,0.000,2.155,2.076,2.130,0.000
2014/08/04,2.145,2.155,2.076,2.130,84.018
2014/08/08,2.145,2.155,2.076,2.130,54.118
2014/08/11,2.145,0.000,0.000,2.130,49.372
2014/08/12,2.145,2.155,0.000,0.000,0.000
2014/08/13,2.145,2.155,0.000,0.000,98.782
2014/08/15,0.000,2.155,2.076,2.130,77.934
2014/08/18,2.145,2.155,0.000,2.130,49.708
2014/08/19,0.000,0.000,2.076,2.130,34.276
2014/08/21,0.000,2.155,2.076,2.130,39.422
2014/08/25,2.145,2.155,2.076,2.130,39.154
2014/08/27,2.145,2.155,0.000,2.130,59.232
2014/08/29,2.145,0.000,0.000,2.130,0.000
2014/09/02,2.145,2.155,2.076,2.130,0.000
2014/09/04,0.000,2.155,2.076,2.130,79.312
2014/09/08,0.000,2.155,2.076,2.130,59.106
2014/09/09,0.000,2.155,0.000,2.130,0.000
2014/09/11,2.145,2.155,0.000,2.130,55.528
2014/09/12,0.000,2.155,2.076,0.000,68.586
2014/09/16,0.000,2.155,0.000,0.000,0.000
2014/09/17,2.145,2.155,0.000,2.130,82.720
2014/09/19,0.000,2.155,0.000,2.130,137.724
2014/09/23,2.145,2.155,2.076,2.130,55.528
2014/09/26,2.145,2.155,0.000,2.130,72.760
2014/09/29,0.000,2.155,0.000,2.130,0.000
2014/09/30,2.145,2.155,2.076,0.000,52.724
2014/10/01,0.000,2.155,2.076,2.130,0.000
2014/10/03,0.000,0.000,0.000,2.130,55.528
2014/10/06,0.000,2.155,0.000,2.130,45.806
2014/10/07,2.145,2.155,2.076,0.000,47.308
2014/10/08,2.145,0.000,0.000,0.000,0.000
2014/10/13,0.000,2.155,2.076,0.000,0.000
2014/10/15,0.000,0.000,2.076,2.130,0.000
2014/10/17,0.000,2.155,2.076,0.000,88.102
2014/10/20,2.145,0.000,2.076,2.130,64.690
2014/10/23,0.000,2.155,2.076,2.130,180.764
2014/10/27,2.145,2.155,2.076,2.130,119.012
2014/10/28,0.000,2.155,0.000,2.130,0.000
2014/10/30,2.145,0.000,2.076,2.130,0.000
2014/11/03,2.145,2.155,2.076,2.130,0.000
2014/11/04,2.145,2.155,0.000,2.130,0.000
2014/11/05,0.000,2.155,2.076,0.000,93.490
2014/11/07,2.145,2.155,2.076,0.000,0.000
2014/11/12,2.145,2.155,0.000,0.000,43.660
2014/11/17,2.145,0.000,2.076,0.000,95.698
2014/11/20,2.145,2.155,0.000,0.000,68.734
2014/11/21,2.145,2.155,2.076,2.130,89.332
2014/11/24,2.145,2.155,2.076,0.000,55.084
2014/11/25,0.000,2.155,2.076,0.000,51.300
2014/11/26,0.000,2.155,0.000,2.130,0.000
2014/11/28,0.000,0.000,0.000,2.130,0.000
2014/12/01,2.145,2.155,2.076,0.000,0.000
2014/12/03,2.145,0.000,0.000,0.000,113.620
2014/12/05,2.145,0.000,2.076,2.130,0.000
2014/12/08,2.145,2.155,2.076,2.130,72.784
2014/12/10,0.000,2.155,2.076,0.000,64.918
2014/12/16,2.145,0.000,2.076,2.130,130.026
2014/12/18,2.145,0.000,2.076,2.130,0.000
2014/12/22,2.145,0.000,0.000,2.130,0.000
2014/12/24,0.000,2.155,0.000,2.130,30.276
2014/12/29,2.145,0.000,0.000,0.000,55.528
2014/12/30,2.145,2.155,0.000,0.000,0.000
2014/12/31,2.145,2.155,0.000,0.000,40.960
2015/01/05,0.000,2.155,2.076,2.130,55.484
2015/01/07,2.145,2.155,0.000,0.000,52.806
2015/01/08,2.145,0.000,0.000,0.000,0.000
2015/01/12,0.000,2.155,2.076,0.000,68.428
2015/01/13,2.145,0.000,2.076,0.000,82.728
2015/01/14,2.145,2.155,0.000,0.000,0.000
2015/01/15,2.145,2.155,2.076,2.130,88.384
2015/01/16,2.145,2.155,2.076,2.130,0.000
2015/01/20,0.000,2.155,2.076,0.000,0.000
2015/01/22,0.000,2.155,2.076,2.130,0.000
2015/01/23,2.145,2.155,2.076,2.130,55.528
2015/01/26,2.145,0.000,2.076,0.000,55.528
2015/01/28,0.000,0.000,0.000,0.000,61.276
2015/01/30,2.145,2.155,0.000,2.130,0.000
2015/02/02,2.145,2.155,0.000,2.130,0.000
2015/02/04,2.145,0.000,0.000,2.130,83.398
2015/02/05,2.145,2.155,2.076,2.130,144.952
2015/02/11,0.000,2.155,2.076,2.130,55.730
2015/02/12,0.000,0.000,2.076,2.130,0.000
2015/02/13,2.145,0.000,0.000,2.130,55.528
2015/02/17,2.145,0.000,2.076,0.000,73.464
2015/02/18,2.145,0.000,0.000,2.130,53.012
2015/02/20,0.000,0.000,2.076,0.000,0.000
2015/02/26,0.000,0.000,0.000,0.000,55.528
2015/03/04,0.000,0.000,0.000,0.000,0.000
2015/03/05,2.145,2.155,2.076,2.130,0.000
2015/03/06,2.145,2.155,0.000,0.000,0.000
2015/03/09,0.000,2.155,2.076,2.130,46.228
2015/03/10,0.000,2.155,0.000,2.130,0.000
2015/03/11,2.145,0.000,2.076,2.130,55.528
2015/03/16,0.000,2.155,0.000,0.000,47.082
2015/03/20,0.000,2.155,0.000,2.130,75.272
2015/03/24,2.145,0.000,0.000,2.130,0.000
2015/03/25,0.000,2.155,2.076,2.130,68.590
2015/03/26,0.000,2.155,2.076,2.130,58.600
2015/04/01,0.000,2.155,0.000,2.130,0.000
2015/04/07,0.000,2.155,2.076,2.130,0.000
2015/04/10,0.000,2.155,0.000,0.000,51.470
2015/04/13,0.000,2.155,2.076,0.000,0.000
2015/04/14,2.145,0.000,0.000,0.000,0.000
2015/04/15,0.000,0.000,0.000,2.130,55.528
2015/04/20,2.145,0.000,0.000,2.130,0.000
2015/04/21,2.145,0.000,2.076,0.000,0.000
2015/04/24,2.145,2.155,2.076,2.130,0.000
2015/04/27,2.145,0.000,0.000,0.000,108.618
2015/04/28,2.145,2.155,2.076,2.130,82.810
2015/04/29,2.145,2.155,2.076,2.130,72.434
2015/04/30,2.145,0.000,2.076,2.130,0.000
2015/05/01,2.145,0.000,2.076,0.000,0.000
2015/05/04,2.145,2.155,2.076,2.130,0.000
2015/05/05,2.145,0.000,2.076,0.000,0.000
2015/05/06,2.145,2.155,2.076,2.130,51.050
2015/05/07,0.000,0.000,0.000,2.130,55.322
2015/05/08,2.145,2.155,0.000,2.130,0.000
2015/05/12,2.145,0.000,2.076,0.000,0.000
2015/05/13,0.000,2.155,0.000,2.130,39.926
2015/05/14,2.145,2.155,0.000,2.130,0.000
2015/05/21,2.145,0.000,0.000,0.000,0.000
2015/05/22,2.145,2.155,0.000,2.130,0.000
2015/05/27,2.145,2.155,0.000,2.130,44.622
2015/05/28,2.145,2.155,2.076,2.130,0.000
2015/06/01,2.145,0.000,0.000,0.000,0.000
2015/06/02,2.145,0.000,2.076,2.130,0.000
2015/06/10,0.000,0.000,2.076,2.130,43.446
2015/06/15,2.145,2.155,2.076,2.130,41.020
2015/06/19,0.000,2.155,2.076,0.000,89.902
2015/06/22,0.000,0.000,0.000,2.130,36.472
2015/06/24,2.145,0.000,0.000,2.130,0.000
2015/06/26,2.145,2.155,2.076,0.000,55.528
2015/07/02,2.145,0.000,2.076,0.000,26.868
2015/07/06,0.000,0.000,2.076,2.130,0.000
2015/07/08,2.145,2.155,0.000,0.000,0.000
2015/07/09,0.000,2.155,0.000,0.000,45.428
2015/07/10,2.145,2.155,0.000,2.130,48.020
2015/07/13,0.000,0.000,2.076,0.000,79.136
2015/07/14,2.145,2.155,2.076,2.130,0.000
2015/07/17,0.000,0.000,0.000,2.130,0.000
2015/07/20,2.145,2.155,2.076,2.130,0.000
2015/07/21,2.145,0.000,2.076,0.000,63.636
2015/07/24,2.145,2.155,2.076,2.130,0.000
2015/07/29,2.145,2.155,2.076,2.130,75.052
2015/08/03,2.145,0.000,2.076,0.000,60.284
2015/08/05,0.000,0.000,0.000,0.000,0.000
2015/08/07,2.145,2.155,2.076,2.130,79.384
2015/08/11,0.000,2.155,2.076,2.130,53.532
2015/08/12,2.145,2.155,2.076,0.000,0.000
2015/08/13,2.145,2.155,2.076,0.000,57.904
2015/08/14,2.145,0.000,0.000,2.130,39.896
2015/08/18,2.145,0.000,2.076,2.130,0.000
2015/08/19,2.145,2.155,2.076,2.130,46.480
2015/08/20,2.145,2.155,2.076,0.000,0.000
2015/08/21,2.145,2.155,0.000,2.130,0.000
2015/08/24,2.145,2.155,2.076,2.130,201.952
2015/08/25,0.000,2.155,2.076,2.130,113.586
2015/08/27,2.145,0.000,2.076,2.130,122.290
2015/09/01,0.000,2.155,0.000,0.000,77.290
2015/09/04,0.000,0.000,0.000,2.130,0.000
2015/09/10,0.000,0.000,0.000,2.130,51.520
2015/09/16,2.145,2.155,2.076,2.130,45.056
2015/09/17,2.145,0.000,2.076,0.000,83.390
2015/09/18,2.145,0.000,2.076,0.000,55.528
2015/09/23,0.000,2.155,2.076,0.000,44.752
2015/09/25,2.145,2.155,0.000,0.000,0.000
2015/09/28,0.000,2.155,0.000,2.130,0.000
2015/09/30,2.145,0.000,2.076,0.000,80.094
2015/10/01,2.145,2.155,0.000,2.130,75.370
2015/10/02,2.145,0.000,2.076,2.130,55.528
2015/10/05,2.145,0.000,2.076,0.000,0.000
2015/10/06,0.000,2.155,0.000,0.000,0.000
2015/10/08,0.000,2.155,2.076,0.000,93.528
2015/10/09,0.000,2.155,2.076,0.000,70.748
2015/10/12,2.145,2.155,2.076,2.130,0.000
2015/10/13,2.145,2.155,2.076,2.130,58.760
2015/10/16,2.145,0.000,2.076,2.130,55.528
2015/10/19,2.145,2.155,2.076,0.000,55.528
2015/10/22,2.145,2.155,2.076,2.130,155.588
2015/10/23,0.000,0.000,0.000,0.000,213.854
2015/10/27,0.000,0.000,2.076,0.000,0.000
2015/10/28,2.145,2.155,2.076,0.000,55.528
2015/10/30,2.145,2.155,0.000,2.130,0.000
2015/11/02,0.000,2.155,0.000,2.130,0.000
2015/11/03,0.000,0.000,2.076,2.130,0.000
2015/11/05,0.000,2.155,2.076,0.000,94.476
2015/11/09,0.000,0.000,2.076,2.130,80.976
2015/11/10,0.000,0.000,2.076,2.130,55.528
2015/11/13,0.000,0.000,2.076,2.130,125.222
2015/11/17,2.145,0.000,2.076,0.000,0.000
2015/11/19,0.000,2.155,2.076,2.130,0.000
2015/11/23,0.000,2.155,0.000,0.000,0.000
2015/11/24,2.145,2.155,0.000,2.130,90.868
2015/11/27,2.145,2.155,2.076,2.130,0.000
2015/12/02,2.145,2.155,0.000,2.130,0.000
2015/12/04,2.145,0.000,2.076,2.130,90.696
2015/12/10,2.145,0.000,2.076,0.000,0.000
2015/12/15,2.145,2.155,0.000,2.130,95.068
2015/12/16,0.000,2.155,0.000,0.000,79.290
2015/12/18,2.145,2.155,0.000,0.000,136.826
2015/12/23,0.000,0.000,2.076,2.130,54.458
2015/12/24,2.145,0.000,2.076,0.000,0.000
2015/12/28,0.000,2.155,2.076,2.130,0.000
2015/12/29,0.000,0.000,0.000,2.130,0.000
2015/12/30,0.000,2.155,2.076,2.130,70.380
2015/12/31,2.145,2.155,2.076,0.000,55.528
2016/01/04,2.145,0.000,0.000,2.130,0.000
2016/01/05,2.145,0.000,0.000,2.130,55.528
2016/01/06,0.000,2.155,0.000,2.130,106.584
2016/01/07,2.145,0.000,0.000,2.130,141.498
2016/01/08,2.145,0.000,0.000,2.130,110.258
2016/01/12,0.000,2.155,2.076,2.130,94.482
2016/01/13,2.145,2.155,2.076,2.130,153.104
2016/01/15,2.145,0.000,0.000,0.000,155.690
2016/01/19,2.145,2.155,2.076,2.130,0.000
2016/01/20,2.145,2.155,2.076,0.000,159.328
2016/01/22,2.145,2.155,0.000,0.000,0.000
2016/01/25,2.145,0.000,2.076,2.130,87.922
2016/01/27,2.145,2.155,0.000,0.000,0.000
2016/01/28,2.145,2.155,2.076,2.130,55.528
2016/02/01,2.145,2.155,2.076,2.130,55.528
2016/02/04,0.000,2.155,0.000,0.000,0.000
2016/02/09,0.000,2.155,2.076,0.000,141.558
2016/02/10,2.145,2.155,2.076,2.130,0.000
2016/02/11,0.000,0.000,2.076,2.130,147.948
2016/02/12,2.145,0.000,0.000,0.000,107.696
2016/02/16,2.145,0.000,0.000,2.130,0.000
2016/02/22,0.000,0.000,2.076,2.130,111.332
2016/02/23,2.145,0.000,0.000,2.130,0.000
2016/02/24,0.000,2.155,0.000,0.000,0.000
2016/02/26,2.145,2.155,2.076,2.130,97.540
2016/02/29,2.145,2.155,0.000,0.000,0.000
2016/03/02,2.145,2.155,2.076,0.000,55.528
2016/03/03,0.000,2.155,0.000,0.000,54.826
2016/03/04,2.145,2.155,2.076,0.000,0.000
2016/03/09,2.145,2.155,2.076,2.130,0.000
2016/03/14,2.145,0.000,2.076,2.130,0.000
2016/03/16,2.145,2.155,0.000,2.130,70.754
2016/03/18,2.145,2.155,2.076,2.130,145.938
2016/03/21,2.145,2.155,2.076,0.000,0.000
2016/03/22,0.000,0.000,2.076,2.130,80.012
2016/03/23,0.000,0.000,2.076,0.000,79.674
2016/03/29,2.145,0.000,2.076,2.130,87.852
2016/03/31,2.145,2.155,0.000,2.130,53.636
2016/04/04,2.145,2.155,2.076,0.000,49.416
2016/04/05,2.145,2.155,2.076,2.130,46.178
2016/04/06,2.145,2.155,0.000,0.000,56.998
2016/04/11,2.145,0.000,2.076,2.130,0.000
2016/04/18,2.145,0.000,2.076,2.130,0.000
2016/04/21,2.145,2.155,0.000,0.000,51.926
2016/04/22,0.000,2.155,0.000,0.000,0.000
2016/04/25,2.145,2.155,2.076,2.130,53.658
2016/04/26,2.145,2.155,2.076,0.000,0.000
2016/04/27,2.145,2.155,0.000,0.000,55.528
2016/04/29,0.000,0.000,0.000,2.130,0.000
2016/05/02,0.000,0.000,2.076,0.000,131.570
2016/05/06,2.145,2.155,0.000,0.000,87.306
2016/05/16,2.145,2.155,2.076,2.130,0.000
2016/05/17,2.145,2.155,2.076,0.000,0.000
2016/05/18,0.000,0.000,2.076,0.000,85.664
2016/05/19,2.145,0.000,0.000,2.130,60.512
2016/05/20,0.000,2.155,2.076,2.130,58.324
2016/05/23,2.145,0.000,0.000,2.130,0.000
2016/05/27,0.000,2.155,0.000,2.130,44.984
2016/06/01,2.145,2.155,0.000,2.130,65.262
2016/06/02,2.145,2.155,2.076,0.000,60.532
2016/06/03,2.145,0.000,2.076,0.000,67.346
2016/06/07,0.000,2.155,2.076,2.130,0.000
2016/06/08,2.145,2.155,2.076,2.130,0.000
2016/06/10,2.145,2.155,0.000,2.130,68.514
2016/06/15,2.145,2.155,2.076,0.000,54.188
2016/06/17,2.145,2.155,0.000,2.130,117.956
2016/06/20,2.145,0.000,0.000,0.000,73.544
2016/06/21,2.145,0.000,0.000,2.130,0.000
2016/06/22,2.145,0.000,2.076,2.130,45.210
2016/06/24,2.145,2.155,0.000,2.130,0.000
2016/06/27,0.000,0.000,0.000,0.000,55.528
2016/06/28,0.000,2.155,2.076,2.130,0.000
2016/07/08,2.145,2.155,0.000,0.000,68.584
2016/07/12,0.000,0.000,2.076,2.130,112.474
2016/07/13,0.000,2.155,0.000,2.130,82.846
2016/07/15,2.145,2.155,0.000,2.130,0.000
2016/07/19,2.145,2.155,2.076,0.000,44.336
2016/07/22,2.145,0.000,0.000,2.130,0.000
2016/07/26,2.145,2.155,0.000,0.000,0.000
2016/08/02,0.000,0.000,0.000,2.130,72.066
2016/08/03,2.145,2.155,0.000,0.000,0.000
2016/08/04,0.000,2.155,2.076,0.000,0.000
2016/08/05,2.145,2.155,0.000,2.130,54.088
2016/08/08,2.145,2.155,0.000,2.130,0.000
2016/08/11,2.145,2.155,2.076,2.130,40.394
2016/08/15,2.145,2.155,0.000,2.130,42.370
2016/08/17,0.000,2.155,0.000,0.000,37.822
2016/08/18,0.000,0.000,2.076,2.130,0.000
2016/08/19,2.145,0.000,2.076,0.000,0.000
2016/08/23,2.145,0.000,2.076,2.130,0.000
2016/08/29,2.145,2.155,2.076,2.130,55.528
2016/08/30,2.145,0.000,2.076,2.130,34.184
2016/09/01,2.145,2.155,2.076,2.130,55.528
2016/09/02,2.145,0.000,2.076,0.000,55.528
2016/09/06,0.000,0.000,2.076,0.000,74.396
2016/09/07,2.145,0.000,2.076,0.000,48.492
2016/09/08,0.000,0.000,2.076,2.130,40.610
2016/09/09,2.145,0.000,2.076,2.130,85.146
2016/09/12,2.145,2.155,0.000,2.130,55.528
2016/09/19,0.000,0.000,0.000,2.130,0.000
2016/09/20,2.145,0.000,2.076,2.130,38.744
2016/09/22,2.145,2.155,0.000,2.130,0.000
2016/09/26,0.000,2.155,0.000,0.000,53.028
2016/09/28,2.145,2.155,2.076,2.130,0.000
2016/09/30,0.000,0.000,0.000,0.000,88.612
2016/10/04,0.000,0.000,0.000,2.130,59.006
2016/10/05,2.145,0.000,0.000,0.000,69.382
2016/10/10,0.000,2.155,0.000,0.000,0.000
2016/10/11,0.000,2.155,2.076,2.130,71.764
2016/10/13,2.145,0.000,2.076,2.130,61.828
2016/10/18,2.145,2.155,0.000,2.130,50.250
2016/10/19,2.145,0.000,2.076,2.130,0.000
2016/10/21,2.145,0.000,0.000,2.130,0.000
2016/10/26,0.000,0.000,0.000,2.130,79.962
2016/10/27,2.145,2.155,2.076,2.130,148.128
2016/10/31,0.000,2.155,0.000,0.000,55.528
2016/11/01,2.145,2.155,2.076,2.130,0.000
2016/11/03,2.145,2.155,2.076,0.000,77.450
2016/11/04,0.000,2.155,2.076,0.000,0.000
2016/11/08,0.000,2.155,0.000,2.130,0.000
2016/11/11,0.000,2.155,2.076,2.130,132.456
2016/11/16,2.145,2.155,0.000,0.000,72.976
2016/11/17,0.000,0.000,0.000,2.130,73.802
2016/11/18,0.000,2.155,2.076,2.130,87.468
2016/11/21,2.145,0.000,2.076,0.000,0.000
2016/11/22,2.145,2.155,2.076,0.000,0.000
2016/11/23,2.145,2.155,0.000,2.130,0.000
2016/11/25,2.145,2.155,0.000,2.130,36.742
2016/11/28,0.000,2.155,0.000,0.000,0.000
2016/11/29,2.145,2.155,0.000,0.000,65.446
2016/11/30,2.145,0.000,2.076,2.130,92.518
2016/12/01,2.145,2.155,0.000,0.000,55.528
2016/12/06,2.145,2.155,0.000,2.130,0.000
2016/12/07,0.000,2.155,0.000,0.000,0.000
2016/12/08,2.145,2.155,2.076,0.000,0.000
2016/12/19,0.000,0.000,0.000,2.130,62.264
2016/12/21,0.000,2.155,0.000,2.130,0.000
2016/12/22,2.145,2.155,2.076,0.000,50.872
2016/12/29,0.000,2.155,0.000,0.000,63.166
2016/12/30,2.145,2.155,0.000,2.130,82.788
2017/01/05,2.145,2.155,0.000,2.130,0.000
2017/01/06,0.000,2.155,0.000,2.130,0.000
2017/01/10,2.145,0.000,2.076,2.130,0.000
2017/01/11,2.145,2.155,2.076,2.130,59.856
2017/01/13,2.145,0.000,0.000,2.130,75.838
2017/01/18,2.145,2.155,2.076,2.130,47.084
2017/01/19,0.000,0.000,0.000,0.000,50.816
2017/01/20,2.145,2.155,2.076,0.000,55.528
2017/01/23,0.000,0.000,2.076,2.130,0.000
2017/01/24,0.000,2.155,2.076,0.000,59.434
2017/01/26,0.000,0.000,2.076,2.130,0.000
2017/01/27,2.145,2.155,0.000,0.000,0.000
2017/01/30,2.145,2.155,2.076,2.130,0.000
2017/01/31,0.000,2.155,0.000,2.130,62.744
2017/02/01,0.000,2.155,2.076,2.130,77.004
2017/02/06,2.145,0.000,0.000,2.130,0.000
2017/02/07,2.145,2.155,2.076,0.000,0.000
2017/02/14,0.000,2.155,0.000,2.130,0.000
2017/02/15,2.145,2.155,2.076,2.130,55.528
2017/02/17,2.145,2.155,0.000,2.130,62.246
2017/02/21,0.000,2.155,0.000,0.000,0.000
2017/02/23,0.000,0.000,0.000,0.000,0.000
2017/02/24,2.145,0.000,0.000,0.000,0.000
2017/02/27,2.145,2.155,2.076,2.130,54.272
2017/02/28,2.145,0.000,0.000,2.130,55.874
2017/03/06,2.145,2.155,2.076,0.000,52.208
2017/03/07,2.145,2.155,2.076,2.130,44.952
2017/03/10,0.000,2.155,2.076,0.000,48.728
2017/03/13,2.145,2.155,0.000,0.000,38.194
2017/03/14,2.145,0.000,0.000,0.000,42.612
2017/03/17,2.145,0.000,2.076,2.130,55.528
2017/03/20,0.000,0.000,2.076,2.130,45.654
2017/03/21,0.000,2.155,2.076,2.130,0.000
2017/03/22,2.145,0.000,0.000,2.130,0.000
2017/03/24,2.145,0.000,0.000,0.000,55.528
2017/03/27,2.145,2.155,2.076,0.000,0.000
2017/03/29,0.000,2.155,0.000,2.130,0.000
2017/03/30,2.145,0.000,0.000,2.130,55.528
2017/04/03,0.000,0.000,2.076,0.000,0.000
2017/04/04,0.000,0.000,2.076,2.130,99.694
2017/04/05,2.145,2.155,0.000,2.130,55.528
2017/04/07,0.000,2.155,0.000,0.000,74.218
2017/04/12,0.000,2.155,2.076,0.000,55.528
2017/04/17,2.145,2.155,0.000,0.000,0.000
2017/04/21,0.000,2.155,2.076,0.000,48.410
